uid,title,synopsis,genres,aired,episodes,members,popularity,ranked,score,img_url,year,genre
37869,BanG Dream! 2nd Season,"Kasumi Toyama and the members of Poppin'Party—their high school band—are now second-year students, but with the new school year comes their latest set of challenges: student council duties, cram school, and part-time jobs, among other things. Furthermore, they are now separated into different classes, and as a result, their free time together is shortened. Looking back, their joyful times together seem like nothing more than an unachievable fantasy when their members are too occupied to even gather in Arisa Ichigaya's basement for practice sessions. As the band ponders over the situation, an unfamiliar girl suddenly emerges, unknowingly pulling them into the spotlight once more. 
 
In this rising era of girl bands, Afterglow, Pastel*Palettes, Roselia, and Hello, Happy World! begin to make their appearance as well. Each band, comprised of musicians with their unique personalities, illuminates the stage with its performances. As Poppin'Party returns to the music scene and encounters new friends, the sparkling, heart-pounding music starts to play once again! 
 
[Written by MAL Rewrite]",['Music'],"Jan 3, 2019 to Mar 28, 2019",13.0,18029,3382,1065.0,7.73,https://cdn.myanimelist.net/images/anime/1106/98131.jpg,2019,Music
477,Aria The Animation,"Drift peacefully into Neo Venezia, a city on the planet Aqua (formerly known as Mars). By the 24th century, humans have found a way to colonize the previously uninhabitable planet. As futuristic as that sounds, Neo Venezia is still teeming with rustic beauty; gondolas on wide canals and waterways are the main mode of transportation. The city itself is a faithful replication of Manhome's (the planet formerly known as Earth) Venice. 
 
To make sure that residents and tourists alike get the most from Neo Venezia's many wonders, companies offering guided tours via gondola were formed, one of which is named Aria Company. 
 
This is the workplace of Akari Mizunashi, a free spirited teenager from Manhome who is now a novice Undine (the title given to tour guides). Join Akari as she becomes intimately acquainted with other Undine, tourists, Neo Venezia's residents, and even the city itself, learning many valuable life lessons along the way, such as the wonderful truth that there are such things as manmade miracles. 
 
[Written by MAL Rewrite]","['Fantasy', 'Sci-Fi', 'Shounen', 'Slice of Life']","Oct 6, 2005 to Dec 29, 2005",13.0,111905,1005,1064.0,7.73,https://cdn.myanimelist.net/images/anime/2/77620.jpg,2005,Fantasy
34445,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,"Having fulfilled their destiny during the events of   Yuuki Yuuna wa Yuusha de Aru , Sanshu Middle School's Hero Club—consisting of Yuuna Yuuki, Karin Miyoshi, and siblings Fuu and Itsuki Inubouzaki—is back in full swing, helping out those in need wherever they can. They have also gained a new member, a hero from the past named Sonoko Nogi. But eventually they notice that someone who should be among them, Mimori Tougou, is missing; any trace of her existence is completely gone, save for the girls' memories. 
 
With no leads on Tougou's whereabouts, the girls regain the ability to transform and begin the desperate search for their lost friend. But what they find is more shocking than any of them could ever have imagined, and the consequences of their actions begin to change life as they know it. 
 
[Written by MAL Rewrite]","['Drama', 'Fantasy', 'Magic', 'Slice of Life']","Nov 25, 2017 to Jan 6, 2018",6.0,25629,2809,1063.0,7.74,https://cdn.myanimelist.net/images/anime/8/83013.jpg,2017,Drama
26,Texhnolyze,"Texhnolyze  takes place in the city of Lux, a man-made underground city that has crumbled after years of neglect and lack of repairs. Citizens of Lux have come to refer to their home as simply ""The City"" and treat it as though it has a mind and will of its own. Three major factions battle to control Lux: Organo, a group of ""professionals"" who collaborate with the criminal underworld that controls Texhnolyze (prosthetics), the Salvation Union, a populist group that seeks to disrupt Organo's business, and Racan, a collection of young individuals with Texhnolyzes that use their abilities for personal gain. 
 
Ichise was once an orphan who has made a place for himself in Lux as a prize fighter. One day, a fight promoter grows angry with him and the altercation that follows results in Ichise losing an arm and a leg. Before death can take him, Ichise is found by the scientist Eriko Kamata, who uses him as a test subject for her newly designed Texhnolyze. With these powerful new limbs at his disposal, Ichise begins to work for Oonishi, the leader of Organo. He soon meets a mysterious young girl, Ran, who has the power to see possible futures. Together, they soon realize that Lux is on the brink of war and collapse, and that they may be the only ones who can save The City.","['Action', 'Sci-Fi', 'Psychological', 'Drama']","Apr 17, 2003 to Sep 25, 2003",22.0,154140,720,1058.0,7.74,https://cdn.myanimelist.net/images/anime/3/18165.jpg,2003,Action
18119,Servant x Service,"Frustrating, insufficient, and irritating is how most citizens would describe civil servants. However, three new employees are about to discover what really happens behind the scenes. Lucy Yamagami, bent on revenge against the civil servant who allowed her comically long name to be put on her birth certificate; Yutaka Hasebe, an easygoing guy always on the lookout for a place to slack off; and Saya Miyoshi, a nervous first-time worker, are about to experience the underwhelming satisfaction of being government employees.  
 
They are supposed to be trained by Taishi Ichimiya, but he has no idea how to do so, even though he has worked there for eight years. With an incompetent senior colleague and unfavorable confrontations with clients, the trio starts to lose faith in their chosen occupation but encourage each other to do their best.  
 
[Written by MAL Rewrite]","['Comedy', 'Seinen', 'Slice of Life']","Jul 5, 2013 to Sep 27, 2013",13.0,144291,773,1055.0,7.74,https://cdn.myanimelist.net/images/anime/13/51579.jpg,2013,Comedy
290,Seikai no Monshou,"In the distant future, humanity is under attack by the Abh Empire, a race of advanced humanoid beings possessing vastly superior technology. As countless worlds fall to the Abh, mankind establishes the Four Nations Alliance—a resistance faction made up of the United Mankind, the Republic of Greater Alcont, the Federation of Hania, and the People's Sovereign of Union Planets. 
 
 Seikai no Monshou  tells the story of Jinto Linn. When he was young, his father—the president of Martine—sold their world in exchange for a high position in the empire. Now a young count, Jinto must learn the ways of Abh nobility and live among those who subjugated his people. Helping him is Lafiel Abriel, an austere Abh princess whom Jinto quickly befriends. While traveling to Jinto's new school in the Abh homeland, their ship is caught in a violent space battle between the fleets of the Alliance and the Abh. Jinto and Abriel are thrust into the conflict, unaware that this skirmish marks the beginning of a full-scale war between the Abh Empire and mankind. 
 
[Written by MAL Rewrite]","['Action', 'Military', 'Sci-Fi', 'Space', 'Romance']","Jan 3, 1999 to Mar 28, 1999",13.0,38196,2249,1054.0,7.74,https://cdn.myanimelist.net/images/anime/1493/94479.jpg,1999,Action
35777,Rilakkuma to Kaoru-san,"Her life might be a little mundane, but Kaoru gets to go home to Rilakkuma, her endearingly lazy roommate who happens to be a fuzzy toy bear. 
 
(Source: Netflix)",['Kids'],"Apr 19, 2019",13.0,5245,5700,1052.0,7.74,https://cdn.myanimelist.net/images/anime/1582/100702.jpg,2019,Kids
2594,Piano no Mori,"Piano no Mori  tells the story of Shuuhei Amamiya, a transfer student, and Kai Ichinose, a problem child from the rough areas of town. Upon transferring to Moriwaki Elementary and telling the other kids about his talent for piano, Shuuhei quickly finds himself as the victim of bully Daigaku Kanehira.  
 
Daigaku dares Shuuhei to find and play a cursed piano in the forest, which leads him to meet Kai, who claims to be the owner of the piano and the only one who can play it. Intrigued, Shuuhei follows Kai to the hidden piano in the forest and listens to him play a beautiful medley. 
 
Earning the respect of not only Shuuhei but school music teacher Sousuke Ajino as well, Kai now finds himself formally learning how to play the piano. 
 
[Written by MAL Rewrite]","['Adventure', 'Music', 'Comedy', 'Drama', 'School', 'Seinen']","Jul 21, 2007",1.0,47356,1973,1049.0,7.74,https://cdn.myanimelist.net/images/anime/9/45012.jpg,2007,Adventure
21473,Persona 3 the Movie 2: Midsummer Knight's Dream,"As the season changes from spring to summer, Makoto Yuuki remains alongside the Specialized Extracurricular Execution Squad (SEES). The team continues to defeat Shadows large and small, but they now clash with a new enemy: Strega, a group of rogue Persona users who wish to keep the Dark Hour to their advantage—it seems that Strega may hold a clue to the Dark Hour's true nature. 
 
While SEES enjoys summer vacation in Yakushima, they are joined by Aegis, an amnesiac android designed to destroy Shadows. While she proves herself to be a powerful ally, she is inexplicably drawn to Makoto and constantly remains at his side. As they delve deeper into the mysteries of the Dark Hour, the nature of the mysterious connection that binds these two together is slowly unveiled. 
 
[Written by MAL Rewrite]","['Action', 'Supernatural', 'Fantasy']","Jun 7, 2014",1.0,51731,1862,1048.0,7.74,https://cdn.myanimelist.net/images/anime/11/61681.jpg,2014,Action
12021,Poyopoyo Kansatsu Nikki,"Moe Sato is a young lady who finds a cat and starts taking care of him. Named Poyo due to his round shape, he quickly becomes a dear member of the Sato family.  
 
(Source: ANN) ","['Slice of Life', 'Comedy', 'Seinen']","Jan 8, 2012 to Dec 30, 2012",52.0,17307,3437,1050.0,7.74,https://cdn.myanimelist.net/images/anime/11/35455.jpg,2012,Slice of Life
30347,Nanatsu no Taizai OVA,"OVA bundled with the 15th and 16th volume of the manga. 
 
15th volume DVD will feature the sin of greed as the central character. 
 
16th volume DVD will feature side stories of the main characters in omnibus format. 
 
(Source: MAL News)","['Action', 'Adventure', 'Supernatural', 'Magic', 'Fantasy', 'Shounen']","Jun 17, 2015 to Aug 12, 2015",2.0,101485,1089,1046.0,7.74,https://cdn.myanimelist.net/images/anime/1973/97505.jpg,2015,Action
2313,Muumindani no Suisei,"Unusual things have been happening in Moominvalley. Moomin, Sniff and Mee leave for the Observatory on the Lonely Mountains to confirm the Muskrat's words: a comet is about to hit Moominvalley and destroy everything. On the way they meet Snufkin, the Hemulen and the Snorks and experience many adventures.  
 
(Source: ANN)","['Adventure', 'Comedy', 'Fantasy', 'Kids']","Aug 8, 1992",1.0,6593,5141,1045.0,7.74,https://cdn.myanimelist.net/images/anime/12/3984.jpg,1992,Adventure
